Timestamp,Domain name queried,Resolution mode,DNS server IP contacted,Step of resolution,Response or referral received,Round-trip time to that server,Total time to resolution,Cache status
1761493471.7472975,asip.es,Iterative,194.69.254.1,TLD,ERROR: All nameservers failed to answer the query ns1.nic.es.\032hostmaster.nic.es.\0322025102607\0327200\0327200\0322592000\03286400. IN A: Server Do53:127.0.0.53@53 answered FORMERR,214.18476104736328,953.6840915679932,MISS
1761493471.7457395,aspiringwriter.ca,Iterative,45.142.220.101,TLD,ERROR: All nameservers failed to answer the query prd-czp-05.corp.cira.ca.\032admin-dns.cira.ca.\0322510261530\0322100\032900\0323456000\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,210.55054664611816,972.9552268981934,MISS
1761493471.7515185,motiie.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493419\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,206.4809799194336,969.8867797851562,MISS
1761493471.8493588,valerievandenbroek.nl,Iterative,198.41.0.4,Root,REFERRAL to 194.0.25.24,178.72381210327148,,MISS
1761493471.9650996,congsoxanh.com,Iterative,108.162.194.40,Authoritative,ANSWER: 104.21.64.129,64.22162055969238,993.2336807250977,MISS
1761493471.9129553,ticketbis.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,141.06011390686035,,MISS
1761493471.9338698,ljyelectronic.com,Iterative,8.217.248.85,Authoritative,ANSWER: 156.232.155.66,158.10394287109375,1024.1549015045166,MISS
1761493471.9324322,nipslab.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,164.89076614379883,,MISS
1761493471.9071856,webxtrap.com,Iterative,109.201.142.225,Authoritative,ANSWER: 109.234.165.168,191.86735153198242,1031.8059921264648,MISS
1761493471.9311867,rousing.dk,Iterative,91.197.248.66,Authoritative,ANSWER: 212.237.249.17,182.4953556060791,1066.1523342132568,MISS
1761493471.9663825,gucenmez.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,156.72945976257324,,MISS
1761493471.9671128,a-loud.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,171.20122909545898,,MISS
1761493471.9839742,hznzcn.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,156.36038780212402,,MISS
1761493471.968156,womenology.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,172.99985885620117,,MISS
1761493471.9860532,panaceadream.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,160.37583351135254,,MISS
1761493472.003775,mpskota.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,154.40702438354492,,MISS
1761493471.987678,zilch.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,172.52326011657715,,MISS
1761493472.0058951,meintrendyhandy.de,Iterative,198.41.0.4,Root,REFERRAL to 194.0.0.53,156.88443183898926,,MISS
1761493472.0266197,amedeos.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,153.87272834777832,,MISS
1761493472.0243585,tomorrowsreflection.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,156.36897087097168,,MISS
1761493472.0298388,jabeye.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,151.09777450561523,,MISS
1761493472.0263155,uanet.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,158.9670181274414,,MISS
1761493471.8968396,cellularfactory.com,Iterative,162.159.26.132,Authoritative,ANSWER: 208.91.197.27,306.39028549194336,1131.246566772461,MISS
1761493471.9636393,likeminded.ca,Iterative,51.222.139.240,Authoritative,ANSWER: 198.100.154.154,246.71196937561035,1170.9742546081543,MISS
1761493471.9821737,visualtap.com,Iterative,52.201.79.206,Authoritative,ANSWER: 52.20.84.62,284.8162651062012,1200.2296447753906,MISS
1761493472.0208082,ohdev.co.uk,Iterative,213.248.216.1,TLD,REFERRAL to cleo.ns.cloudflare.com. (needs glue lookup),177.7479648590088,,MISS
1761493472.023246,volksschule-neufahrn.de,Iterative,194.0.0.53,TLD,ERROR: All nameservers failed to answer the query f.nic.de.\032dns-operations.denic.de.\0321761493330\0327200\0327200\0323600000\0327200. IN A: Server Do53:127.0.0.53@53 answered FORMERR,164.14904594421387,699.3997097015381,MISS
1761493472.0281873,valerievandenbroek.nl,Iterative,194.0.25.24,TLD,ERROR: All nameservers failed to answer the query ns1.dns.nl.\032dns.sidn.nl.\0322025102630\0323600\032600\0322419200\032600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,65.70744514465332,719.1016674041748,MISS
1761493472.00229,stopallthathating.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493419\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,161.9703769683838,723.1330871582031,MISS
1761493472.5515091,ohdev.co.uk,Iterative,172.64.33.89,Authoritative,ANSWER: 51.89.253.246,44.48843002319336,730.7963371276855,MISS
1761493472.097826,nipslab.org,Iterative,199.249.112.1,TLD,REFERRAL to dns4.arubadns.cz. (needs glue lookup),505.86581230163574,,MISS
1761493472.160333,zilch.org,Iterative,199.249.112.1,TLD,REFERRAL to no.zilch.net. (needs glue lookup),456.8142890930176,,MISS
