Timestamp,Domain name queried,Resolution mode,DNS server IP contacted,Step of resolution,Response or referral received,Round-trip time to that server,Total time to resolution,Cache status
1761493616.157941,callcomm.info,Iterative,199.254.48.1,TLD,ERROR: All nameservers failed to answer the query a0.info.afilias-nst.info.\032hostmaster.donuts.email.\0321761492841\0327200\032900\0321209600\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,79.49662208557129,422.89113998413086,MISS
1761493616.0731847,pahibu.net,Iterative,192.55.83.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493559\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,153.05542945861816,433.70699882507324,MISS
1761493616.2468336,monitis.com,Iterative,217.146.18.1,Authoritative,ANSWER: 188.172.236.218,91.59016609191895,453.5343647003174,MISS
1761493616.1324973,vlielandoutdoorcenter.nl,Iterative,185.232.249.41,Authoritative,ANSWER: 185.232.249.41,223.79255294799805,510.6468200683594,MISS
1761493616.153611,tangkas888.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.77,213.14334869384766,,MISS
1761493616.2490067,polymth.com,Iterative,108.162.193.226,Authoritative,ANSWER: 104.21.57.169,119.1704273223877,502.7027130126953,MISS
1761493616.142282,gardenofwords.com,Iterative,192.41.162.30,TLD,REFERRAL to 198.181.116.9,230.86309432983398,,MISS
1761493616.1509073,synchchaos.com,Iterative,192.41.162.30,TLD,REFERRAL to 203.161.61.102,230.2834987640381,,MISS
1761493616.2494648,medipacademy.com,Iterative,108.162.193.118,Authoritative,ANSWER: 172.67.131.163,133.58616828918457,534.1513156890869,MISS
1761493616.1438901,synrc.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.66,242.11668968200684,,MISS
1761493616.1563387,ximangquantrieu.com,Iterative,192.41.162.30,TLD,REFERRAL to 103.110.128.60,234.13562774658203,,MISS
1761493616.1441214,nasaspaceflight.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.193.107,251.01208686828613,,MISS
1761493616.2460802,hdcric.com,Iterative,159.69.159.12,Authoritative,ANSWER: 159.69.186.9,170.54176330566406,559.6916675567627,MISS
1761493616.1572993,note-so-easy.co.za,Iterative,196.4.160.27,TLD,REFERRAL to 206.223.136.200,372.0662593841553,,MISS
1761493616.1419268,asseenontvlaunchpad.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493559\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,227.30135917663574,960.0017070770264,MISS
1761493616.1567855,marilynlingerie.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493559\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,206.11977577209473,932.2171211242676,MISS
1761493616.1617799,cushinglawoffices.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493559\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,222.22590446472168,950.3376483917236,MISS
1761493616.3742726,gardenofwords.com,Iterative,198.181.116.9,Authoritative,ANSWER: 192.0.78.24,458.1258296966553,955.3849697113037,MISS
1761493616.3862243,synrc.com,Iterative,108.162.192.66,Authoritative,ANSWER: 104.21.40.117,452.9309272766113,951.9124031066895,MISS
1761493616.3673265,tangkas888.com,Iterative,108.162.192.77,Authoritative,ANSWER: 104.21.7.113,473.8926887512207,979.0575504302979,MISS
1761493616.395973,nasaspaceflight.com,Iterative,108.162.193.107,Authoritative,ANSWER: 172.66.43.73,446.8512535095215,988.8813495635986,MISS
1761493616.3392222,archiportale.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,603.6312580108643,,MISS
1761493616.3911128,dock2office.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,552.1278381347656,,MISS
1761493616.3074033,laigang001.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,638.5951042175293,,MISS
1761493616.420259,drglendza.co.rs,Iterative,198.41.0.4,Root,REFERRAL to 204.61.216.32,528.3982753753662,,MISS
1761493616.3684053,texasbeyondhistory.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,592.0863151550293,,MISS
1761493616.3953006,ximangquantrieu.com,Iterative,103.110.128.60,Authoritative,ANSWER: 123.31.17.119,566.0178661346436,1066.8461322784424,MISS
1761493616.3571737,metar.gr,Iterative,198.41.0.4,Root,REFERRAL to 194.0.4.10,611.7293834686279,,MISS
1761493616.8233666,ftf.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,146.73805236816406,,MISS
1761493616.8214977,stkpro.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,150.29573440551758,,MISS
1761493616.8417525,egov.sy,Iterative,198.41.0.4,Root,REFERRAL to 193.0.9.113,144.9294090270996,,MISS
1761493616.8250716,eggcityradio.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,172.96552658081055,,MISS
1761493616.9487646,drglendza.co.rs,Iterative,204.61.216.32,TLD,REFERRAL to 194.146.106.114,49.67141151428223,,MISS
1761493616.8430388,gxjbsj.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,163.1152629852295,,MISS
1761493616.8326504,zpav.pl,Iterative,198.41.0.4,Root,REFERRAL to 194.0.25.29,173.736572265625,,MISS
1761493616.8396266,oaister.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,167.924165725708,,MISS
1761493616.9871385,egov.sy,Iterative,193.0.9.113,TLD,REFERRAL to 82.137.200.82,40.116071701049805,,MISS
1761493617.008963,zpav.pl,Iterative,194.0.25.29,TLD,REFERRAL to 83.238.107.254,37.69493103027344,,MISS
1761493616.943183,archiportale.com,Iterative,192.41.162.30,TLD,REFERRAL to 108.162.192.223,140.79809188842773,,MISS
1761493616.3815336,synchchaos.com,Iterative,203.161.61.102,Authoritative,ANSWER: 203.161.61.102,710.9267711639404,1214.7130966186523,MISS
1761493616.962121,teleskill.it,Iterative,198.41.0.4,Root,REFERRAL to 194.0.16.215,154.56628799438477,,MISS
1761493617.0090594,oaister.org,Iterative,199.249.112.1,TLD,REFERRAL to nico.ns.cloudflare.com. (needs glue lookup),90.07382392883301,,MISS
1761493617.0847862,archiportale.com,Iterative,108.162.192.223,Authoritative,ANSWER: 104.18.12.154,50.31609535217285,795.9690093994141,MISS
1761493616.9724753,ftf.com,Iterative,192.41.162.30,TLD,REFERRAL to ns1.p201.dns.oraclecloud.net. (needs glue lookup),143.52035522460938,,MISS
1761493617.0011928,eggcityradio.com,Iterative,192.41.162.30,TLD,REFERRAL to domain-may-be-for-sale-at.edoms.biz. (needs glue lookup),143.86963844299316,,MISS
1761493617.008768,gxjbsj.com,Iterative,192.41.162.30,TLD,REFERRAL to 154.23.191.200,160.3713035583496,,MISS
1761493617.1363125,ftf.com,Iterative,108.59.166.201,Authoritative,ANSWER: 23.227.38.65,51.15365982055664,364.24994468688965,MISS
1761493616.9731202,stkpro.ru,Iterative,193.232.128.6,TLD,REFERRAL to 205.251.145.92,218.46866607666016,,MISS
1761493616.9701936,metar.gr,Iterative,194.0.4.10,TLD,REFERRAL to ns1.no-ip.com. (needs glue lookup),180.9089183807373,,MISS
1761493617.0468128,zpav.pl,Iterative,83.238.107.254,Authoritative,ANSWER: 83.238.107.112,157.34410285949707,371.5934753417969,MISS
1761493617.0281184,egov.sy,Iterative,82.137.200.82,Authoritative,ANSWER: 185.216.134.58,184.85546112060547,371.55938148498535,MISS
1761493617.0084715,drglendza.co.rs,Iterative,194.146.106.114,Authoritative,ERROR: All nameservers failed to answer the query a.nic.rs.\032hostmaster.nic.rs.\0322025102637\0321800\032900\0322419200\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,162.81366348266602,800.6353378295898,MISS
1761493617.0928793,tenant-internet.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,143.75066757202148,,MISS
1761493617.1353076,sailor.pl,Iterative,198.41.0.4,Root,REFERRAL to 194.0.25.29,145.8604335784912,,MISS
1761493617.1941893,metar.gr,Iterative,194.62.181.53,Authoritative,ANSWER: 75.119.133.58,125.74934959411621,963.0975723266602,MISS
1761493617.1280308,oaister.org,Iterative,162.159.44.147,Authoritative,ANSWER: 132.174.1.212,201.3256549835205,489.93372917175293,MISS
1761493617.1886137,e-hps.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,150.0260829925537,,MISS
1761493617.2047935,pet-connect.ru,Iterative,198.41.0.4,Root,REFERRAL to 193.232.128.6,143.3875560760498,,MISS
1761493617.2132337,michaelbyers.org,Iterative,198.41.0.4,Root,REFERRAL to 199.249.112.1,145.6608772277832,,MISS
1761493617.2214246,cosmeticaestheticsurgery.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,146.24810218811035,,MISS
1761493617.1700966,gxjbsj.com,Iterative,154.23.191.200,Authoritative,ANSWER: 172.247.103.2,244.3997859954834,571.5069770812988,MISS
1761493617.1674001,eggcityradio.com,Iterative,103.224.182.9,Authoritative,ANSWER: 103.224.182.253,252.89177894592285,595.8325862884521,MISS
1761493616.9609132,texasbeyondhistory.net,Iterative,192.55.83.30,TLD,REFERRAL to chisos.ots.utexas.edu. (needs glue lookup),146.63386344909668,,MISS
1761493617.1922636,stkpro.ru,Iterative,205.251.145.92,Authoritative,ANSWER: 205.251.138.125,276.7791748046875,647.6619243621826,MISS
1761493617.2820013,sailor.pl,Iterative,194.0.25.29,TLD,REFERRAL to 88.99.19.146,461.03739738464355,,MISS
1761493616.529751,note-so-easy.co.za,Iterative,206.223.136.200,Authoritative,REFERRAL to ns3.theforce.co.za. (needs glue lookup),643.2690620422363,,MISS
1761493617.3202016,crsgfk.de,Iterative,198.41.0.4,Root,REFERRAL to 194.0.0.53,530.0445556640625,,MISS
1761493617.4692602,ciber.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,383.79526138305664,,MISS
1761493617.3303986,chekiang.info,Iterative,198.41.0.4,Root,REFERRAL to 199.254.48.1,526.9184112548828,,MISS
1761493617.3388054,e-hps.com,Iterative,192.41.162.30,TLD,REFERRAL to 204.74.104.130,520.7655429840088,,MISS
1761493617.414829,trackcheatingspouse.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,446.90394401550293,,MISS
1761493617.3678324,cosmeticaestheticsurgery.com,Iterative,192.41.162.30,TLD,REFERRAL to 2603:5:2190::6,494.92883682250977,,MISS
1761493617.42077,gadanguides.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,445.8463191986084,,MISS
1761493617.8599544,e-hps.com,Iterative,204.74.104.130,Authoritative,ANSWER: 208.44.185.221,50.803422927856445,722.3403453826904,MISS
1761493617.743485,sailor.pl,Iterative,88.99.19.146,Authoritative,ANSWER: 88.99.19.146,169.56520080566406,777.7974605560303,MISS
1761493617.3487597,pet-connect.ru,Iterative,193.232.128.6,TLD,REFERRAL to 176.99.13.12,566.3115978240967,,MISS
1761493617.857881,chekiang.info,Iterative,199.254.48.1,TLD,ERROR: All nameservers failed to answer the query a0.info.afilias-nst.info.\032hostmaster.donuts.email.\0321761492841\0327200\032900\0321209600\0323600. IN A: Server Do53:127.0.0.53@53 answered FORMERR,33.475399017333984,590.6338691711426,MISS
1761493617.434128,texasbeyondhistory.net,Iterative,128.83.185.39,Authoritative,ANSWER: 146.6.162.220,547.337532043457,1613.1529808044434,MISS
1761493617.8532367,ciber.com,Iterative,192.41.162.30,TLD,REFERRAL to 103.247.209.10,138.61465454101562,,MISS
1761493617.9922788,ciber.com,Iterative,103.247.209.10,Authoritative,ANSWER: 103.247.209.15,47.34468460083008,570.4271793365479,MISS
1761493617.8633368,trackcheatingspouse.com,Iterative,192.41.162.30,TLD,ERROR: All nameservers failed to answer the query a.gtld-servers.net.\032nstld.verisign-grs.com.\0321761493559\0321800\032900\032604800\032900. IN A: Server Do53:127.0.0.53@53 answered FORMERR,145.1129913330078,628.1607151031494,MISS
1761493617.9211268,giuseppelivraghi.it,Iterative,198.41.0.4,Root,REFERRAL to 194.0.16.215,161.64565086364746,,MISS
1761493617.8667715,gadanguides.com,Iterative,192.41.162.30,TLD,REFERRAL to ns1.loopia.se. (needs glue lookup),158.402681350708,,MISS
1761493617.8504002,crsgfk.de,Iterative,194.0.0.53,TLD,ERROR: All nameservers failed to answer the query f.nic.de.\032dns-operations.denic.de.\0321761493449\0327200\0327200\0323600000\0327200. IN A: Server Do53:127.0.0.53@53 answered FORMERR,160.01582145690918,767.6563262939453,MISS
1761493617.9111388,abmcare.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,184.08870697021484,,MISS
1761493617.9131997,hayalforum.net,Iterative,198.41.0.4,Root,REFERRAL to 192.55.83.30,184.67283248901367,,MISS
1761493617.7708116,note-so-easy.co.za,Iterative,102.211.204.40,Authoritative,ANSWER: 102.211.204.40,330.6164741516113,2226.2396812438965,MISS
1761493617.9153626,pet-connect.ru,Iterative,176.99.13.12,Authoritative,ANSWER: 194.58.112.174,194.78273391723633,905.7810306549072,MISS
1761493617.9819324,noblewomanhood.com,Iterative,198.41.0.4,Root,REFERRAL to 192.41.162.30,141.13473892211914,,MISS
1761493616.2475278,tawali.com,Iterative,2603:5:2184::2d,Authoritative,ERROR: The DNS operation timed out.,,2411.0782146453857,MISS
1761493616.2705932,sendrakhizonline.com,Iterative,2603:5:2150::2,Authoritative,ERROR: The DNS operation timed out.,,2397.099256515503,MISS
1761493616.2740457,ishidatic.com,Iterative,2604:4000:2800:2000:64:98:148:137,Authoritative,ERROR: The DNS operation timed out.,,2390.871524810791,MISS
1761493616.2890472,ceskykutil.cz,Iterative,198.41.0.4,Root,ERROR: The DNS operation timed out.,,2001.8339157104492,MISS
1761493616.3049471,minecraftserverdeals.com,Iterative,198.41.0.4,Root,ERROR: The DNS operation timed out.,,2005.5203437805176,MISS
1761493616.2953682,ncees.org,Iterative,198.41.0.4,Root,ERROR: The DNS operation timed out.,,2020.95365524292,MISS
